Date,Low,High,Close,Open,Volume,predicted_low,predicted_high,predicted_mean,signal1,signal2
2024-05-18,68150.0,69555.0,68476.0,69283.0,142878600.0,63356.876,65950.088,64606.12175,0,1
2024-05-19,68217.5,70672.0,69404.0,68476.0,314658000.0,63338.4935,65955.392,64585.839,0,1
2024-05-20,67200.0,69549.5,68357.0,69404.0,399278500.0,63333.3465,65955.272,64588.5915,0,1
2024-05-21,67070.5,68895.5,67559.5,68357.0,243797300.0,63338.5275,65953.047,64580.15925,0,1
2024-05-22,67100.0,69567.5,68343.0,67559.5,379425500.0,63350.5405,65953.2405,64597.32375,0,1
2024-05-23,66577.0,69402.5,67486.5,68343.0,415292600.0,63392.12,65952.995,64629.48025,0,1
2024-05-24,67368.5,67839.5,67710.0,67486.5,107500000.0,63393.583,65960.8805,64659.6495,0,1
2024-05-25,67229.5,68439.0,67720.0,67710.0,188497000.0,63404.3205,65961.3335,64682.0925,0,1
2024-05-26,67568.0,70355.5,68821.0,67720.0,507445400.0,63411.847,65988.707,64679.72675,0,1
2024-05-27,68535.0,71268.5,70576.0,68821.0,726996300.0,63480.3175,65978.1225,64733.48625,0,1
2024-05-28,70407.5,71829.5,71116.5,70576.0,331754400.0,63444.0165,66192.6055,64792.63625,0,1
2024-05-29,70112.0,71698.5,70786.0,71116.5,243291700.0,63479.78,66149.1015,64794.123,0,1
2024-05-30,68323.0,72029.0,69299.5,70786.0,614049200.0,63530.719,66268.027,64871.7325,0,1
2024-05-31,69159.5,69551.5,69295.0,69299.5,131646200.0,63536.776,66279.0865,64845.2185,0,1
2024-06-01,69114.5,69853.0,69629.0,69295.0,113689300.0,63508.826,66234.718,64785.511,0,1
2024-06-02,69123.0,70174.5,69497.5,69629.0,289183500.0,63775.257,66168.8565,64840.1865,0,1
2024-06-03,65901.0,69531.0,67282.0,69497.5,682288500.0,63600.138,66099.553,64806.89725,0,1
2024-06-04,66875.0,70000.0,68201.5,67282.0,469523400.0,63776.154,66237.0295,64911.64475,0,1
2024-06-05,66191.0,68439.5,66709.0,68201.5,357369800.0,63865.8895,66239.6565,64917.151,0,1
2024-06-06,64953.5,67300.0,65951.5,66709.0,284378600.0,63366.0365,66272.7215,64807.41875,0,1
2024-06-07,65770.5,66407.5,66146.0,65951.5,106203800.0,63416.9845,66129.079,64726.14625,0,1
2024-06-08,65982.5,66890.0,66618.0,66146.0,132621400.0,63443.868,66321.055,64809.67875,0,1
2024-06-09,65030.0,67250.0,66452.0,66618.0,419552800.0,63791.591,66365.5,64968.7405,0,1
2024-06-10,64002.0,66545.0,65122.0,66452.0,487233500.0,63792.8945,66479.518,65005.8285,0,1
2024-06-11,64625.5,65689.0,64943.5,65122.0,203844000.0,63876.5835,66530.1165,64995.24725,0,1
